user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/profiles/76561198182648822/,36,1,10.3,"
				5 of 7 people (71%) found this review helpful15 people found this review funny			"," 2015
												Nothing beats crawling for 45 minutes on the ground, easing closer and closer to two big ol' turkeys.You want the one on the left, because he is naturally bigger than the one on the right.As you move closer and closer, your heart pounds.You notice the turkey on the right is moving closer to you preventing you from moving, he is within 30 yards of your spot in the thick grass. You see the trophy tom on the left moving away from you just out of reach of your longbow. Spooking the Turkey on the right could end the hunt empty handed.You decide to go with it and ease toward the bigger tom, and as you get within 25 yards,You Draw the bow.You have to be quick before the turkeys fly off, all the practice you put in at the range with your bow leads up to this point. You released the arrow, and it flies right over the turkey's head and lands behind him.You quickly try to get in another shot, but it is too late. Both turkeys fly off as you stand up, in complete and utter frustration.over an hour spent moving like a turtle, leaves you empty handed, only to be mauled by a cougar a few moments later.9/10 would get mauled again.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/musemi/,22,1,2.0,"
				1 person found this review helpful			","r 15, 2016
												The graphics are not THAT bad, at least for being 6 years old it was ok.  Horse was pretty good, killed some bears and an eagle.  A bit boring, but it is a hunting game so the pace was sort of relaxing and the in game sounds had potential to be immersing.  Messed around with the map editor, places a ♥♥♥♥♥on of angry grizzlies in the middle of a circle of mountains, with only my double barrel shotgun and some bear bait, it was an exciting challege at first.  The AI was a bit weird, the bears circled me and bit me a couple times but it didnt kill me.  Moments later, with dozens of bear carcusses around me I was a bit disappointed that it felt easier than it should be.  Jumped off a cliff, didnt die. Touched a waiste high deep stream, instant death. Game dosen't let you kill the horse. 7/10. Buy it on sale, it might be worth a few laughs, besides that the page isn't really misleading you should know if it is something you would like or not, its definitely not for everybody.  But to scratch an old hunting game nostalgia itch it does the trick			",75,15,4,19,15,0,13
http://steamcommunity.com/id/TiffanyAK/,43,1,1.4,"
				2 of 2 people (100%) found this review helpful			","ber 21, 2016
												This isn't my kind of game, at all, but I still recommend it. Why? Because, on one hand, it is easy to see exactly what you are getting and whether it is a game for you. Also, on the other, it is very affordable, and, despite not being my kind of game, is actually still kind of fun. The graphics aren't great, to be honest, but aren't terrible for the time when the game was released, and at the same time are probably the biggest weakness, which is saying something. The game is stable with no issues running in Windows 10, has a variety of weaponry and game settings/locations available, and even the mechanics programmed in for animal behavior and such are realistic and stable enough so as to make the experience fairly engrossing. The big downside to the gameplay is that, quite simply, you do need to be the type of person to actually enjoy playing a game simulating hunting. That is, the (sometimes tedious) search for and slow stalking of prey, long periods of simply waiting or slowly crawling into position, etc. If you're the type of person that enjoys more constant activity in your gameplay, then this probably isn't a good choice. On the bright side though, it is a means to go hunting when you're unable/unwilling to do so in real life, and do so for a very low price for what is being offered. Even just the built in shooting range aspect, to get a feel for the various weapons, is far more fun than I was expecting - largely because of the precision targeting and fine tuning of your aim that the game makes both possible and necessary. While the hunting itself can generally be done without quite so much precision being needed, there is a deep satisfaction that comes from getting one's aim just right to hit the most distant bullseye with your chosen weapon. For the price, it's a great choice.			",1002,431,36,135,117,11,185
http://steamcommunity.com/id/tothaface/,11,1,15.3,"
				4 of 6 people (67%) found this review helpful1 person found this review funny			","er 23, 2016
												Most realistic hunting game ever 11/10			",158,14,9,15,8,2,13
http://steamcommunity.com/id/thisaintarealurl/,6,1,1.5,"
				14 of 26 people (54%) found this review helpful27 people found this review funny			","ber 5, 2015
												Redneck Simulator 2009			",144,38,2,13,13,4,7
http://steamcommunity.com/id/Theonetruedinkster/,31,1,17.5,"
				1 person found this review helpful			","31
												Pretty good game, doesn't really break ground in anything. Buy if on sale, (it goes on sale a lot.) pass if not.			",41,1,0,10,12,0,3
http://steamcommunity.com/profiles/76561198155381880/,40,1,6.7,"
				1 person found this review helpful			","26
												Killed everything in this game now I am done LOL... 10/10			",25,0,0,0,5,0,1
http://steamcommunity.com/id/aldude3/,35,1,2.2,"
				13 of 25 people (52%) found this review helpful1 person found this review funny			","er 29, 2013
												Easily one of the best hunting games for the next gen.			",405,102,14,50,34,9,60
http://steamcommunity.com/profiles/76561198019277715/,13,1,4.4,"
				1 of 2 people (50%) found this review helpful			","ber 20, 2015
												prob the best hunting game ever.  still play it.  no tunnel style travel.  completely open world.  and the option of a horse is always nice ",0,0,0,0,0,0,0
http://steamcommunity.com/id/Kommie666/,27,1,9.6,"
				11 of 21 people (52%) found this review helpful			","er 29, 2013
												Many of the good critics you can see on this page are ironical... The game has bad graphics , lots of bugs, no scenario, weird challenges and so on...But the game still fun to me. I bought it 2 bucks during the christmas sales and i dont regret it at all !10 bucks is a bit expensive for this game but it will worth it if you love hunting games.			",386,37,19,32,52,9,82
http://steamcommunity.com/id/varaosa/,35,1,6.5,"
				1 of 2 people (50%) found this review helpful			","r 20, 2011
												ENG:The best hunting game on Steam!FIN:Paras metsästys peli, steamissa!			",452,105,67,38,78,8,80
http://steamcommunity.com/id/emmaaaaaaa/,70,1,3.0,"
				3 of 7 people (43%) found this review helpful			","ber 13, 2015
												vERY GOOD GAME yes...			",39,2,0,2,5,0,0
http://steamcommunity.com/profiles/76561197992045081/,24,1,2.0,"
				1 of 3 people (33%) found this review helpful			","9, 2012
												このシリーズ、最新作？の2011以外ならどれも同じ様なものなので適当なの買えばいいと思いますよ			",508,20,17,12,41,2,15
http://steamcommunity.com/profiles/76561198034200826/,112,1,3.0,"
				6 of 12 people (50%) found this review helpful			","er 5, 2013
												This is the best game I have ever played. The ultra realism makes this game just so much better than all the other hunting sims on the market. I almost forgot I was playing a hunting sim, and found myself often looking for places to display my trophies. The voice acting is a 10/10 and the story is amazing.			",136,15,0,23,28,3,19
http://steamcommunity.com/id/Enkazadas/,5,0,0.2,"
				1 of 2 people (50%) found this review helpful			",", 2016
												I've played the game for around two hours, but it didnt record my first session. This game is almost identical to the first one, except with a bit more content. Some of the hunts are just plain stupid or tedious however, so it's still not reccomended.			",613,188,16,79,74,5,121
http://steamcommunity.com/id/StroodleNoodle/,6,1,3.5,"
				18 of 36 people (50%) found this review helpful1 person found this review funny			","9, 2014
												Pros - Definitely the best, most realistic hunting simulators out there. The gameplay is very enticing, the physics work, and most importantly, it feels like I am actually hunting.Cons - Has some (MINOR) glitches. VERY MINOR stuff. For example, the framerate can sometimes max out at 30, 45, or 60 depending on how the game feels. THIS IS OKAY and let me tell you why. It's okay because the human eye can only see about 24 frames per second. Also, you cannot swim in this game, but who needs swimming? IT'S A HUNTING GAME. Whoever does not like this great simulator can go suck PETA's ♥♥♥♥ some more cause this game is here to stay.10/10.			",137,19,3,4,16,2,4
http://steamcommunity.com/id/SteamHookups/,21,1,3.7,"
				1 of 3 people (33%) found this review helpful			"," 16, 2012
												This is a decent hunting game but kind of has the feel of previous hunting games. The graphics look old, but the gameplay is there. Its fun if you like to explore different lands in different scenarios. The lions really get you jumping in your seat, you just got to wait for the prime time to shoot. There are a wide variety of guns and weapons to choose from, all have their strengths and weaknesses. This is a fun game to play around with and mess around with the animals. I do recommend this game to any hunter just looking to play around for a bit because you will be satisfied as to how simple it is to hunt the specific animal you are searching for. As in the previous games you have various modes of transportation while traveling across the terrains. This is a great casual game and I recommend it for and old school shooter that wants to hunt animals for fun.			",3024,1129,139,313,428,33,475
http://steamcommunity.com/profiles/76561198202012453/,5,1,19.6,"
				1 of 2 people (50%) found this review helpful			","y 20
												I remeber playing this game early on in my gamming carrer because i was really into hunting IRL, So i would also play this cause it was very fun and semi-accurate to the real thing. after purchasing this game again 1 year ago i instantly remember all the memories and personal achievements i have cherished throught my time. One of my personal achievements was finally being able to kill that damn elephant with my longbow. LOL. Buy this game if you enjoy simulated outdoor adventures  and wildlife. Also buy if you enjoy slaughtering innocent animals n ♥♥♥♥			",34,6,0,1,2,0,0
http://steamcommunity.com/id/SimplySuper/,6,1,0.4,"
				4 of 8 people (50%) found this review helpful			","er 14, 2015
												This game has the graphics of an original Xbox/PS2 game, but is a fun little casual shooter none the less. You can probably get it for a steal on a site like {LINK REMOVED}♥♥♥♥♥♥♥♥♥♥♥.com, but otherwise, don't pay the money.			",80,4,2,1,10,2,8
http://steamcommunity.com/id/z0rple14/,16,1,2.7,"
				1 of 3 people (33%) found this review helpful			","er 3, 2014
												The only reason I like this game is because you can select any weapon without having to earn it. Not the best graphics in the world but hey, atleast it wont lag. And I like it when you fire at an animal, it shows a little kill cam of where you hit the animal.			",87,5,4,6,22,2,5
http://steamcommunity.com/id/321443512134/,28,1,8.8,"
				1 of 3 people (33%) found this review helpful2 people found this review funny			",", 2013
												GOOD DANGIT  HOLY NATURE , i got sume real fat grizzly bears here , iiiiiiiiiiiihooooooooo LIVE ACTION IHAAAAA!			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198071868961/,50,1,8.6,"
				0 of 1 people (0%) found this review helpful			","r 22, 2012
												det er skam bra			",11,1,7,0,13,0,0
http://steamcommunity.com/id/aureliussr/,26,0,0.1,"
				0 of 1 people (0%) found this review helpful			","29
												Unbelievable!			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561197996149107/,16,1,8.4,"
				0 of 1 people (0%) found this review helpful			","r 13, 2015
												Absolutely hilarious game!!!			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198070217543/,1,1,12.0,"
				0 of 1 people (0%) found this review helpful			","y 24, 2016
												Does anyone know how I can play user missions?			",17,8,0,1,7,2,0
http://steamcommunity.com/profiles/76561198135129003/,4,1,4.1,"
				1 of 4 people (25%) found this review helpful			","ry 21
												LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT LUNG SHOT			",57,7,0,11,7,0,1
http://steamcommunity.com/profiles/76561198154178826/,5,1,1.3,"
				0 of 2 people (0%) found this review helpful			","ber 3, 2016
												GG			",282,69,11,29,42,4,24
http://steamcommunity.com/id/xantain/,1,1,3.4,"
				0 of 2 people (0%) found this review helpful			","ber 11, 2016
												*A river blocks my way*""Okey I'll just swim to the other side of this river""*Dies*10/10 Basically The Witcher, but with ATVs			",145,25,3,19,18,1,26
http://steamcommunity.com/id/congregatezgaming/,8,1,4.1,"
				1 of 3 people (33%) found this review helpful			","er 10, 2014
												Fun little game...It has bullet tracking like Sniper Elite so that makes it alot of fun...great hit box,shoot in the leg and track blood trail...also tons of gear and guns to choose from...atv's..horses....the bears will also eat you ;-{			",533,136,53,58,89,10,97
http://steamcommunity.com/id/luddepudde100/,3,1,21.4,"
				1 of 4 people (25%) found this review helpful			","ry 10, 2015
												This game is very fun and cool to play, even though the graphics arent superb the gameplay makes up for it. You can shoot elephants with large ♥♥♥ rifles and follow the bullet as it goes through the brain of the animal. Downsides are that there is no multiplayer, but i still think its worth a couple of euroes. I bought it on sale and i think its worth about 5 bucks, i would not pay more than that for this game though.			",135,7,0,13,8,1,12
http://steamcommunity.com/profiles/76561198262161308/,3,0,37.1,"
				0 of 2 people (0%) found this review helpful			","4, 2016
												HELP my game wont work it says that corruption intalling. HELP ME SOME ONE			",23,0,0,1,4,0,1
http://steamcommunity.com/profiles/76561198058820456/,98,0,0.4,"
				0 of 2 people (0%) found this review helpful			",", 2016
												Won't even open.			",8,1,0,1,1,0,4
http://steamcommunity.com/id/takemosin/,76,1,57.7,"
				0 of 2 people (0%) found this review helpful2 people found this review funny			","3, 2016
												>Be me>Hunting in Africa>Come face to face with a lion>Shoot him in the head>""Not a deadly shot"">Lion charges and kills me>10/10 would die to strange hitboxes again			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198248160308/,14,1,141.0,"
				0 of 2 people (0%) found this review helpful2 people found this review funny			",", 2016
												Went and killed a herd of elephants with my 9 mm. semi auto pistol then went and ate some fried food because 'Murica!Awesome/10			",23,2,0,1,7,0,0
http://steamcommunity.com/profiles/76561198237934192/,6,1,0.3,"
				0 of 2 people (0%) found this review helpful			","er 17, 2016
												no			",7,0,0,2,0,0,0
http://steamcommunity.com/profiles/76561198035717363/,42,1,5.1,"
				0 of 2 people (0%) found this review helpful1 person found this review funny			","ry 26
												My name is Skeeter and I like to kill animals ",97,5,0,15,5,0,3
http://steamcommunity.com/profiles/76561198303924492/,114,0,9.1,"
				0 of 2 people (0%) found this review helpful			","ber 17, 2016
												Very frustrating. Game worked the first time I played it, but after that I get no picture. Kind of a waste of 10 bucks. Anyone know what is wrong with it? Using windows 10. When it worked it was fun.			",25,10,0,8,11,0,14
http://steamcommunity.com/id/shlomoshillenstein/,100,1,0.9,"
				4 of 11 people (36%) found this review helpful			","er 13, 2013
												PETA can suck my ♥♥♥♥			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198289211284/,10,1,13.3,"
				0 of 3 people (0%) found this review helpful1 person found this review funny			","8, 2016
												Well, it's a great game. BUT! IT WON'T RUN! 10 BUCKS THIS PIECE OF SH*T! COME ON!			",24,4,0,0,6,0,0
http://steamcommunity.com/id/AccidentlyOnPurpose/,13,0,0.1,"
				6 of 15 people (40%) found this review helpful			","er 9, 2015
												3/10 - Hunting RTS.. Not good.Even for 5 year old graphics this it's bad. Basically, you place decoy animals, huts, traps etc. to catch the object. Good idea... but not really. I hope I didn't pay real money for this. Accidently ReviewedWas this review helpful or maybe even not helpful? Either way join this group for more. Free Keys and Reviews weekly!
 Steam Group: AccidentlyReviewed ",679,425,11,85,90,10,96
http://steamcommunity.com/id/adnmynx/,14,1,3.0,"
				0 of 3 people (0%) found this review helpful			",", 2015
												Postal meets theHunter XDnot realy good but very funny			",929,459,32,119,143,7,124
http://steamcommunity.com/profiles/76561198030699764/,4,0,5.5,"
				6 of 17 people (35%) found this review helpful			","y 2, 2014
												so bad its good the ai is soooooooo bad you can run up on a bear and you don't die			",142,11,1,10,6,3,5
http://steamcommunity.com/id/PaladinPedro/,26,1,0.7,"
				3 of 11 people (27%) found this review helpful3 people found this review funny			","er 29, 2013
												Why the ♥♥♥♥ did I play this. I think I have cancer now.			",87,6,0,8,7,0,1
http://steamcommunity.com/id/it_hurts_to_pee/,44,1,86.4,"
				10 of 24 people (42%) found this review helpful2 people found this review funny			","er 9, 2013
												This is the best game ever; I am surprized this game has not won game of the year yet! Without a thought this game is the best. The story line tells one more epic then Fallout,Skyrim,Assassins Creed,and Runescape put together. There are more guns in this game then I think were ever created by man. This game would make your great great great grandfather turn over in his grave. I cant even come close to tell you how well this game makes me horny. I am not sure how I went to bed at night before without this game. I love this game. If you dont like this game you should not be alive. I love you Hunting Unlimited 2010.... I love you.			",276,45,9,30,32,5,26
http://steamcommunity.com/id/rawrlex/,5,0,2.0,"
				18 of 43 people (42%) found this review helpful1 person found this review funny			","y 6, 2014
												game from 2009 with the name 2010 and the graphics from 2000... for someone who grew up with duck hunt for the NES, this might be a good game, (ok if i think about it, duck hunt was actually more fun...) but for everyone else its probably outdated and boring after a short time.positive is that it has a good tutorial, a bunch of weapons to choose from, different gamemodes and also a wide range of animals, different environments to play.the arcade like music is also good.the hitbox seems a bit weird to me... you can shoot down several birds in a mission, without proper aiming, but its easy to miss a grown deer.what could be a reason to buy this game? well you could say a steam sale, or the desire to get a computer hunting game!  -> BUT:unfortunately we live in the year 2014, and if you want to play a great and entertaining hunting simulator, there are much better and free alternatives.  ( for example:  www.thehunter.com).			",2173,812,89,258,286,22,368
http://steamcommunity.com/id/yachts/,11,1,2.8,"
				0 of 5 people (0%) found this review helpful			","r 29, 2016
												stupid deer ♥♥♥♥s need die 10/10			",256,61,10,16,53,1,25
http://steamcommunity.com/profiles/76561197971960297/,6,0,2.3,"
				0 of 6 people (0%) found this review helpful2 people found this review funny			","9, 2015
												i hate this game. started off fun, computer broke cause of it. 10/10 ♥♥♥♥♥♥♥t			",40,0,0,2,3,0,8
http://steamcommunity.com/id/darkstorm220/,40,0,0.4,"
				4 of 15 people (27%) found this review helpful			","er 22, 2013
												horrible game			",35,6,0,9,3,0,9
http://steamcommunity.com/profiles/76561198036660810/,10,1,1.0,"
				0 of 4 people (0%) found this review helpful			","er 23, 2013
												Horrible game, shame I can not get a refund.The run is the worst part, if you use a quad or horse the animals flee, if you run then you need to put a weight on the 'W' keys as it takes ages to get anywhere.Deer Hunter 2005 was much better.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/BroLoyalty/,2,0,13.0,"
				4 of 13 people (31%) found this review helpful1 person found this review funny			","er 16, 2014
												Um, there was a moose, it ran around in a circle. I shot, it missed, and the moose ran around in circles.There was a deer, my crosshair refused to go on top of it.Every second playing this game felt like I was playing a hunting mode in Call of Duty.4/10, Don't buy this game, spend your $10 for a better game, or spend a little more for a better hunting game.			",209,28,0,36,13,1,25
http://steamcommunity.com/profiles/76561198064238952/,30,0,1.0,"
				0 of 8 people (0%) found this review helpful			","3, 2016
												This game truly sucks!!! I couldn't beleive it was from 2010. Seemed like it was from 1990.			",18,1,0,0,2,0,0
http://steamcommunity.com/id/Ultimatemex/,8,0,0.9,"
				0 of 11 people (0%) found this review helpful			","r 16, 2016
												Probably one of the worst games i have played.			",71,8,1,6,5,1,5
http://steamcommunity.com/profiles/76561198014437742/,11,0,10.5,"
				1 of 21 people (5%) found this review helpful			","9, 2014
												POS!!!!!!!!!			",0,0,0,0,0,0,0
