user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/jony518/,27,1,113.2 hrs on record,"
				146 of 166 people (88%) found this review helpful39 people found this review funny			","
Posted: October 2, 2014
PRO:+ Best first-person shooter of my childhood, and still it is+ Valve Anti-Cheat+ GameplayCONTRA- Cheating- No AchievmentsCONCLUSION:Oldies but goodies. Nothing to say more.			",84,26,9,8,22,3,14
http://steamcommunity.com/id/blad3NnN/,11,1,"3,002.5 hrs on record","
				188 of 226 people (83%) found this review helpful67 people found this review funny			","
Posted: March 19, 2015
												First of all its my first online game ever. I was very young and i was playing with my friends LAN matches sometimes for fun sometimes with bets the loser treats refreshments. xD This game its the reason that i maked my mum to buy me a PC to playing this game at my home. With the time i learn how to modding on CS 1.6 servers,plugins and more stuffs about PC. After this i learn how to aim on the enemy head, how to fire inside the walls, how to hear someone with his steps and HOW TO FIGHT!!! I have played many FPS(First Person Shooter) Games that they called me hacker of my fast killing.I had so fyckin good and bad moments on that game that i will not forget never.For others its only a game for me it was MY LIFE! This wasnt a review but a little story.SO COUNTER-STRIKE FTW ♥♥♥♥♥♥ES!!			",93,6,6,4,1,0,3
http://steamcommunity.com/id/di57inct/,112,1,"4,488.6 hrs on record","
				128 of 144 people (89%) found this review helpful			","
Posted: February 9, 2014
After 14 years of existence, this legendary game is still in the Steam top 10 most played multiplayers in the world.While earning tons of money based on Counter-Strike sales, Valve shows its appreciation to the players that bought the game by still not maintaining it and treating it like it doesn't even exist. Even more, starting with February 2013, Valve has released a couple of minor updates for Counter-Strike which intentionally created problems for the game(suddenly stopping afterwards) so that the players would be forced to migrate to and buy CS:GO(which currently has and most probably will keep having major problems like fps drops and hit misdetection - problem present on all Source engine based multiplayers since 2004). Congratulations, Valve.Counting the players that migrated to or play the non-Steam version of Counter-Strike, the game still easily classifies itself even today in the top 5 most played multiplayers in the world.			",275,56,13,31,26,4,33
http://steamcommunity.com/id/RealMouse/,46,1,"1,134.9 hrs on record","
				110 of 120 people (92%) found this review helpful69 people found this review funny			","
Posted: August 17, 2016
Product received for free
												Pros- No crates which you can waste your money.- You don't pay for the extra maps.- Less Russians.- Less cheaters.- Very alive game (after 16 years).- More than 11, 000 active servers (according to Gametracker). - You don't need actually PC to play this (you can run it on a Calculator).- More mods than games on Steam.- You can spray in the game.- You can buy MP5.- You can use Flashlight and Nightvision.- You can choose a character.- You can play Assassination mod.- You can use Bunnyhop.- You can play CSGO MOD.And other stuff I can't remember....			",369,81,12,35,33,1,48
http://steamcommunity.com/id/xddlasagnaxdxd/,17,1,201.8 hrs on record,"
				149 of 174 people (86%) found this review helpful63 people found this review funny			","
Posted: November 12, 2015
Old but Gold.  ",145,22,4,12,5,2,4
http://steamcommunity.com/id/commandeeer/,140,1,"4,508.0 hrs on record","
				123 of 140 people (88%) found this review helpful271 people found this review funny			","
Posted: December 15, 2016
												I tried it a few times.			",21,0,0,2,3,0,3
http://steamcommunity.com/id/birdygurdy/,253,1,230.2 hrs on record,"
				169 of 205 people (82%) found this review helpful259 people found this review funny			","
Posted: May 6, 2015
												**Joins a CS 1.6 server** ** Filled with people that don't speak english**			",161,13,2,5,9,2,3
http://steamcommunity.com/id/PopcornGamingRU/,35,1,"1,983.7 hrs on record","
				168 of 207 people (81%) found this review helpful6 people found this review funny			","
Posted: February 20, 2014
												Best game ever!!!			",49,2,0,1,1,0,1
http://steamcommunity.com/id/pokezao/,24,1,"6,744.9 hrs on record","
				89 of 96 people (93%) found this review helpful63 people found this review funny			","
Posted: November 21, 2016
												It's a nice game...but I think I'll stop playing when i reach 6666,6 hrs.Edit: I can't do it, i must play!!			",358,86,10,31,24,9,35
http://steamcommunity.com/id/RoPenguin/,14,1,56.8 hrs on record,"
				122 of 144 people (85%) found this review helpful233 people found this review funny			","
Posted: June 2, 2015
												10/10 Would get ""Fire in the hole"" tattooed on my♥♥♥♥♥ Again.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/enerji/,17,1,20.9 hrs on record,"
				81 of 89 people (91%) found this review helpful186 people found this review funny			","
Posted: October 23, 2015
												>be me>join server to play pub>1 slot left>start ct sideF-F-F-FIRE-F-F-FIRE IN T-FI-F-F-FIRE IN THE H-F-FI-FIRE IN-F-FIRE IN THE HOLE-FIRE-F-F			",424,135,14,56,50,6,44
http://steamcommunity.com/id/sn00f/,13,1,"1,438.3 hrs on record","
				69 of 74 people (93%) found this review helpful29 people found this review funny			","
Posted: November 24, 2016
												""The original Counter-Strike is the raw, uncut cocaine of shooters"" - Honest Game Trailers			",587,179,31,41,52,2,80
http://steamcommunity.com/id/selene_319/,31,1,"2,208.5 hrs on record","
				105 of 117 people (90%) found this review helpful28 people found this review funny			","
Posted: December 27, 2015
												I only write this because of how nostalgic I feel. The game that gave me my passion for shooters. Hands down, in my opinion, best game made in history. This game, I cannot explain how many emotions it gave me, and thousands or millions of other players. Cs 1.6, please stay alive. Pros- EverythingCons- Nothing			",43,17,4,5,5,0,3
http://steamcommunity.com/id/skillless/,12,1,2.4 hrs on record,"
				88 of 94 people (94%) found this review helpful			","
Posted: January 13, 2014
												""Lock and Load.""""Go go go!""""Fire in the hole!""""The bomb has been planted.""""Counter-terrorists/terrorists Win.""It is uncountable just how many times have these few sentences echoed in cybercafés across the world. For many, days were spent in front of the computer screen, manipulating the WASD keys with left hand and whirling the mouse with the right one. People yell and frown, they cheer and jeer as they team up their cyber-persona and pit them against another team. It doesn’t matter who won, who lost, who managed to kill to most of their opponents and who died the most, as everything will be scrambled up and reset when a new match begins. What is important is that, for those who are a part of the team, this computer game is their reality. These personas within the computer screen are their true identities. This is counter-strike. Originally a modification (mod in short) made for Valve’s critically acclaimed Half-Life, Counter-Strike has gained much prominence since its initial launch. It is one of the first and definitely one of the most critically acclaimed multi-player computer games of all times. It is also the game used for many professional electronic sports competitions, such as ESEA League. Of course, this does not put Counter-Strike as a “professional only” game, as it has been enjoyed by many since its launch.Getting started with Counter-strike is simple. You start off in one of the two teams: Counter-Terrorists or Terrorists. Before the round begins, you will have to purchase your own gun from the market, namely the famous AK47, M4A1, Desert Eagle, MP5, AWP and many more. Do not ask me why the counter-terrorists (namely the police) have to buy their own gun, and that they will have to go out with their lousy default colt pistols. Perhaps the government had some budget cuts and the SWATs have to buy their own guns. No one knows, but at least this will balance up the game. Also, you can equipment such as Highly-Explosive grenades, Flash-bangs (not recommend for beginners), smoke grenades, helmets and kevlars. You can also grab a defuse kit if you are playing on the side of the counter-terrorist, but normally we will steal that from dead teammates. Oh and you will be given a knife for free. Don’t worry about it, as most likely you use it to run instead of anything else.The gameplay is fairly straightforward as well. There are quite a few number of game mods. The most frequently played ones are the Bomb Defusal maps, such as the all-time famous de_dust, the Hostage Rescue maps such as cs_assault, the VIP Escorting maps and the Kill Them All maps, such as the custom fy_iceworld and awp_map. Like all multi-player First Person Shooters, you will need good coordination and communication with your teammates if you want to win. Don’t worry about it though, because if you are new, just stick around and listen to what others have got to say. Just remember, you are not John Rambo, you only have 100 HP, and a stray bullet from a sniper rifle (AWP) will deal more damage than that.As time press on, the mechanism of Counter-Strike became outdate. Of course, the legacy of Counter-Strike continues through its successors such as Counter-Strike: Condition Zero, Counter-Strike: Source, Counter-Strike Online (Asia only) and, the newest of all, Counter-Strike: Global Offensive. Throughout the years, Counter-Strike has evolved to become what it is today while its legend remains. Together with Half-Life and (maybe) Team Fortress Classic, Counter-Strike has not only helped Valve to thrive as a gaming company, but also defined what First Person Shooter should be.			",204,25,12,22,13,1,20
http://steamcommunity.com/profiles/76561197991173463/,17,1,"4,377.7 hrs on record","
				65 of 71 people (92%) found this review helpful43 people found this review funny			","
Posted: August 21, 2016
												With only ~4000 hours of playtime (plus a few thousand prior to Steam), i might not be worthy of reviewing this game.So i'll just leave it at: recommended.			",75,19,1,12,5,0,3
http://steamcommunity.com/id/VIGONI/,6,1,"3,691.0 hrs on record","
				57 of 60 people (95%) found this review helpful39 people found this review funny			","
Posted: April 28, 2016
												This game is like an infection, you can't uninstall it.			",136,34,5,14,6,3,14
http://steamcommunity.com/id/BuddyTrollsten/,104,1,"1,743.9 hrs on record","
				91 of 112 people (81%) found this review helpful150 people found this review funny			","
Posted: November 11, 2016
												enjoyed the game for only a few minutes...			",73,5,3,3,7,0,3
http://steamcommunity.com/id/Ronak47/,59,1,376.5 hrs on record,"
				62 of 69 people (90%) found this review helpful50 people found this review funny			","
Posted: August 3, 2015
												The First Crush , You Just Cannot Forget Her			",63,22,4,0,4,0,1
http://steamcommunity.com/id/pwnd_you/,15,1,99.0 hrs on record,"
				94 of 112 people (84%) found this review helpful8 people found this review funny			","
Posted: October 31, 2014
												Nice oldschool game! Counter-Strike is very cool game, but now we can play the CS series of games like CS:Source and CS:GO... I can't say which game is better, it's your choice. But i can't forget this game like my childhood, thanks to VaLVE for it!			",12,0,0,0,0,0,0
http://steamcommunity.com/id/oazven/,27,1,668.2 hrs on record,"
				233 of 321 people (73%) found this review helpful			","
Posted: November 25, 2013
												Counter-Strike is a great series. Though the real change they made was in CS:GO, Counter-Strike has been one of my favorite FPS games of all time. If you prefer a fast based shooter, this game isn't for you.Counter-Strike can have exciting moments where it's you VS 5 others, or where you have no defuse kit with only a few seconds left to defuse the bombA comparable version of Counter-Strike's defuse gametype is the Call Of Duty ""Search and Destroy""			",205,23,3,14,18,4,29
http://steamcommunity.com/id/MyManShady/,80,1,6.6 hrs on record,"
				84 of 100 people (84%) found this review helpful191 people found this review funny			","
Posted: December 22, 2016
												*Goes in-game*Sets server requirements*Joins a server*Empty*Joins another server*Cursed at in rapid Spanish*Asks for tips, says ""I play CS:GO""*Gets cursed at some more*Gets a kill*YOU HAVE BEEN KICKED FROM THIS SERVER*			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198150796856/,23,1,4.4 hrs on record,"
				59 of 63 people (94%) found this review helpful3 people found this review funny			","
Posted: April 18
												So here's a little story.Before my dad and my mom got a divorce, and before I was even born, my mom would work late nights at the the hosipital (she was a nurse), leaving my dad home alone. He wouldn't really have anything to do so one day, he went to the store and bought Counter-Strike (it was back then when you needed a disc to play; steam wasn't around yet). and he would play until she got home. 14 years later on Saturday, April 15th 2017, he personally bought me and my little brother copies of Counter-Strike so we can all play together. This game brought my family closer together ever since the divorce.10/10, best game ever. ",39,3,0,7,4,0,1
http://steamcommunity.com/id/nymersic/,33,1,"5,562.9 hrs on record","
				131 of 171 people (77%) found this review helpful281 people found this review funny			","
Posted: July 18, 2015
Counter-Strike 1.6Counter-Strike 1.6 is the newest Point-and-Click Adventure from the makers of the hit game Counter-Strike Nexon: Zombies. Don't be mistaken by the rather plain name, though, as this is not simply another uninspired reboot of that beloved Uninstallation Simulation game; no, Counter-Strike 1.6 is the real deal! The mechanics and gameplay are top-notch. You can jump like you're in the Matrix, run almost silently by bouncing across the ground on your butt, shoot through a quarter-mile of stone or concrete, plaster X-rated images on walls to distract teammates and enemies alike, or spraypaint fake doors and ladders and watch them all run head-first into walls! There are ladders in de_dust2?? Who knew!But as hinted above, it's the physics that really make this game wonderful. Some people see a cliff-face, others see a surfin' safari. Can't figure out how your teammate jumped on that wall? Spend fifty hours failing and falling to your death, and if you're good, you just might get there too! A quick server mod will let you jump in the air, and with some practice and you can move as fast as that guy with 500 ping whose approaching footsteps sounded like a small-caliber machine gun as he shot your whole team in the face with a scout in under a second! Also, remember, kids: everyone knows you run faster with a knife. And even faster with a scout. Haven't gotten accused of speedhacking yet? What about aimbotting?""BOOM! HEADSHOT!!""With hundreds of hours of walking in circles around epically-plain sandstone ruins searching for the last cowering, brainless zombie to click on, this game will keep you bunny-hopping back for more!			",170,82,4,35,16,2,25
http://steamcommunity.com/id/ILiekVudka/,20,1,4.6 hrs on record,"
				66 of 75 people (88%) found this review helpful13 people found this review funny			","
Posted: December 6, 2016
												Compared to CS:GO, this is pure gold. Joined a French server where I asked if they could speak english, and they did. Someone said no rush and everyone listened. The community is way more friendlier and the game isn't about how volvo can make more money.			",147,9,8,6,6,2,6
http://steamcommunity.com/id/mlgproSd1232e34fwaijsk/,15,1,23.3 hrs on record,"
				57 of 62 people (92%) found this review helpful42 people found this review funny			","
Posted: January 14, 2016
												-No lag-No russian guy saying♥♥♥♥♥♥♥♥♥♥♥-Classic-No expensive skin-No need to rank up-Cheap-lot of great serverRip-No porn spray;(			",39,4,0,2,1,1,0
http://steamcommunity.com/id/spriteitsright/,6,1,859.7 hrs on record,"
				51 of 53 people (96%) found this review helpful16 people found this review funny			","
Posted: July 30, 2016
												After 17 years (13 if you want to count from 1.6 steam) there's still 2976 servers running. Nuff said.			",342,102,12,46,27,2,27
http://steamcommunity.com/profiles/76561198056000019/,71,1,3.2 hrs on record,"
				52 of 55 people (95%) found this review helpful26 people found this review funny			","
Posted: November 23, 2016
												Steam Awards Nomination 2016 (review for the badge) When I saw the The “Just 5 More Minutes” award category :: instant flashback & cold sweat.. Year; 2005, clock; around 7 pm. Tomorrow is school day and I'm at a local Internet Cafe playing with some friends :: Counter Strike 1.6 :: time flies, u know how, its CS. Cell phone rings; constantly. ""Yes, I'm coming home, just need to finish the match, 5 minutes top'. I'm losing .. big time. I skipped some calls later (big mistake) for the sake of the match. Long story short, I was late and there were consequences. Left in hurry after and didn't pay the net fee, not that day at least. Time; 1+ am, game-over.			",110,20,1,10,4,1,1
http://steamcommunity.com/id/dcevika/,108,1,688.8 hrs on record,"
				61 of 69 people (88%) found this review helpful16 people found this review funny			","
Posted: September 9, 2015
												This game will never get old <3			",22,0,1,0,0,0,0
http://steamcommunity.com/id/_icebeam/,30,1,"3,114.0 hrs on record","
				53 of 58 people (91%) found this review helpful9 people found this review funny			","
Posted: May 31, 2016
												There's nothing to say about this... :)Legend ",45,12,1,6,5,0,1
